date,close
22-Jan-17,46
22-Jan-17,45
23-Jan-17,45
24-Jan-17,42.1
24-Jan-17,46
24-Jan-17,57
25-Jan-17,42.3
25-Jan-17,36
26-Jan-17,42.6
25-Jan-17,41
24-Jan-17,44
25-Jan-17,59
25-Jan-17,46
27-Jan-17,44.5
26-Jan-17,45
26-Jan-17,55
28-Jan-17,45.4
27-Jan-17,42
28-Jan-17,42
28-Jan-17,49
29-Jan-17,53
29-Jan-17,48.2
30-Jan-17,51
30-Jan-17,46.8
30-Jan-17,48
29-Jan-17,43
31-Jan-17,45.3
30-Jan-17,43
31-Jan-17,43
31-Jan-17,43
31-Jan-17,53
2-Feb-17,42
1-Feb-17,45
1-Feb-17,43
1-Feb-17,53
2-Feb-17,45.3
31-Jan-17,47
3-Feb-17,44.9
2-Feb-17,54
2-Feb-17,44
2-Feb-17,43
4-Feb-17,45.2
3-Feb-17,44
5-Feb-17,46
2-Feb-17,40
5-Feb-17,53
4-Feb-17,47
5-Feb-17,47.5
4-Feb-17,47
4-Feb-17,42
6-Feb-17,47.1
6-Feb-17,53
6-Feb-17,48
6-Feb-17,42
5-Feb-17,42
7-Feb-17,47.5
6-Feb-17,42
7-Feb-17,43
8-Feb-17,47.5
6-Feb-17,48
7-Feb-17,41
7-Feb-17,53
9-Feb-17,47.8
8-Feb-17,43
8-Feb-17,53
10-Feb-17,46.7
8-Feb-17,43
9-Feb-17,52
9-Feb-17,42
12-Feb-17,46
11-Feb-17,46.7
10-Feb-17,41
12-Feb-17,46.3
11-Feb-17,40
12-Feb-17,52
12-Feb-17,39
10-Feb-17,49
13-Feb-17,52
12-Feb-17,40
13-Feb-17,46.3
13-Feb-17,40
13-Feb-17,48
13-Feb-17,48
14-Feb-17,45.3
14-Feb-17,40
14-Feb-17,53
15-Feb-17,45.8
14-Feb-17,43
15-Feb-17,40
15-Feb-17,55
16-Feb-17,45.9
17-Feb-17,45.1
17-Feb-17,45
16-Feb-17,55
16-Feb-17,38
17-Feb-17,40
18-Feb-17,44.3
19-Feb-17,43
19-Feb-17,41
18-Feb-17,41
19-Feb-17,51
19-Feb-17,45.3
18-Feb-17,41
20-Feb-17,51
20-Feb-17,50
20-Feb-17,45.5
19-Feb-17,42
19-Feb-17,49
21-Feb-17,39
20-Feb-17,41
20-Feb-17,43
21-Feb-17,38
21-Feb-17,45.1
21-Feb-17,42
23-Feb-17,44
22-Feb-17,46
22-Feb-17,43
22-Feb-17,44
21-Feb-17,51
23-Feb-17,45.8
22-Feb-17,52
22-Feb-17,43
24-Feb-17,45.1
23-Feb-17,53
22-Feb-17,45
23-Feb-17,43
25-Feb-17,45.1
24-Feb-17,41
26-Feb-17,51
25-Feb-17,41
26-Feb-17,45.6
27-Feb-17,46.1
26-Feb-17,50
26-Feb-17,42
27-Feb-17,50
27-Feb-17,42
28-Feb-17,46.1
28-Feb-17,50
1-Mar-17,41
28-Feb-17,43
1-Mar-17,45.7
2-Mar-17,45.8
1-Mar-17,52
4-Mar-17,41
1-Mar-17,43
2-Mar-17,53
2-Mar-17,43
3-Mar-17,45.6
3-Mar-17,43
4-Mar-17,45.4
4-Mar-17,45
5-Mar-17,48
5-Mar-17,52
5-Mar-17,46.8
4-Mar-17,43
5-Mar-17,47
5-Mar-17,43
6-Mar-17,50
6-Mar-17,41
6-Mar-17,51
5-Mar-17,44
6-Mar-17,47.6
7-Mar-17,47.6
6-Mar-17,43
7-Mar-17,45
7-Mar-17,49
8-Mar-17,48.3
12-Mar-17,43
7-Mar-17,42
9-Mar-17,47
8-Mar-17,41
11-Mar-17,44
7-Mar-17,42
9-Mar-17,49
8-Mar-17,49
10-Mar-17,48.7
9-Mar-17,48
9-Mar-17,42
11-Mar-17,47.9
12-Mar-17,36
10-Mar-17,44
11-Mar-17,45
12-Mar-17,47
12-Mar-17,47.1
12-Mar-17,42
13-Mar-17,46
12-Mar-17,43
13-Mar-17,52
13-Mar-17,46.9
13-Mar-17,39
14-Mar-17,45.3
14-Mar-17,45
14-Mar-17,40
14-Mar-17,43
16-Mar-17,46
15-Mar-17,44.5
15-Mar-17,47
15-Mar-17,42
16-Mar-17,44.2
14-Mar-17,41
16-Mar-17,48
16-Mar-17,49
16-Mar-17,42
17-Mar-17,44.4
16-Mar-17,41
17-Mar-17,40
18-Mar-17,42.4
18-Mar-17,37
19-Mar-17,49
19-Mar-17,44.8
19-Mar-17,50
19-Mar-17,39
20-Mar-17,50
20-Mar-17,45.7
20-Mar-17,49
21-Mar-17,37
21-Mar-17,46.3
20-Mar-17,41
20-Mar-17,39
23-Mar-17,42
21-Mar-17,40
21-Mar-17,46
21-Mar-17,41
22-Mar-17,45.9
22-Mar-17,39
22-Mar-17,47
23-Mar-17,48
23-Mar-17,37
23-Mar-17,44
24-Mar-17,46.2
23-Mar-17,41
25-Mar-17,46
24-Mar-17,41
26-Mar-17,45
26-Mar-17,44.2
25-Mar-17,40
27-Mar-17,38
26-Mar-17,36
27-Mar-17,44.5
27-Mar-17,39
25-Mar-17,45
27-Mar-17,42
27-Mar-17,45
27-Mar-17,36
28-Mar-17,43.4
28-Mar-17,41
28-Mar-17,35
30-Mar-17,44
28-Mar-17,44
30-Mar-17,34
28-Mar-17,40
29-Mar-17,45
29-Mar-17,38
28-Mar-17,40
29-Mar-17,44
29-Mar-17,33
29-Mar-17,40
30-Mar-17,45.5
30-Mar-17,38
31-Mar-17,47.2
30-Mar-17,43
31-Mar-17,40
1-Apr-17,47.3
2-Apr-17,42
2-Apr-17,47.4
3-Apr-17,41
1-Apr-17,38
1-Apr-17,47
2-Apr-17,38
3-Apr-17,46.2
3-Apr-17,43
3-Apr-17,35
4-Apr-17,45.5
3-Apr-17,39
4-Apr-17,42
5-Apr-17,45
4-Apr-17,46
4-Apr-17,40
6-Apr-17,42
5-Apr-17,41
5-Apr-17,35
6-Apr-17,44.3
5-Apr-17,46
6-Apr-17,45
6-Apr-17,40
7-Apr-17,44.2
6-Apr-17,39
7-Apr-17,40
8-Apr-17,45.4
9-Apr-17,46.5
9-Apr-17,44
8-Apr-17,40
11-Apr-17,39
10-Apr-17,47
9-Apr-17,40
9-Apr-17,43
9-Apr-17,48
10-Apr-17,48
10-Apr-17,40
11-Apr-17,48.5
12-Apr-17,47.5
13-Apr-17,44
11-Apr-17,41
11-Apr-17,47
12-Apr-17,40
11-Apr-17,40
13-Apr-17,47
12-Apr-17,48
12-Apr-17,35
14-Apr-17,45.9
12-Apr-17,39
13-Apr-17,40
13-Apr-17,48
15-Apr-17,44.7
14-Apr-17,39
16-Apr-17,50
15-Apr-17,41
15-Apr-17,48
16-Apr-17,44.4
17-Apr-17,50
17-Apr-17,43.2
18-Apr-17,40
18-Apr-17,42.4
17-Apr-17,48
17-Apr-17,41
18-Apr-17,42
20-Apr-17,45
19-Apr-17,42
18-Apr-17,41
18-Apr-17,48
19-Apr-17,43
18-Apr-17,34
20-Apr-17,41.6
18-Apr-17,43
19-Apr-17,49
21-Apr-17,39.8
20-Apr-17,39
20-Apr-17,43
20-Apr-17,42
20-Apr-17,40
20-Apr-17,49
22-Apr-17,40.1
20-Apr-17,42
23-Apr-17,45
21-Apr-17,42
22-Apr-17,40
23-Apr-17,40
23-Apr-17,51
24-Apr-17,47
23-Apr-17,40
24-Apr-17,39.7
24-Apr-17,51
24-Apr-17,49
24-Apr-17,41
24-Apr-17,40
25-Apr-17,40.5
25-Apr-17,44
25-Apr-17,39
25-Apr-17,45
26-Apr-17,41.7
25-Apr-17,42
25-Apr-17,46
27-Apr-17,46
26-Apr-17,40
26-Apr-17,45
27-Apr-17,41.5
27-Apr-17,43
27-Apr-17,47
27-Apr-17,32
28-Apr-17,41.9
29-Apr-17,42.6
28-Apr-17,43
29-Apr-17,42
30-Apr-17,47
30-Apr-17,43
1-May-17,48
30-Apr-17,48
1-May-17,43.6
30-Apr-17,41
29-Apr-17,44
2-May-17,43.4
1-May-17,42
4-May-17,45
2-May-17,43
2-May-17,49
4-May-17,39
2-May-17,42
3-May-17,43.4
3-May-17,48
4-May-17,43.2
4-May-17,46
4-May-17,42
5-May-17,43.6
5-May-17,40
6-May-17,42.3
5-May-17,40
6-May-17,44
7-May-17,42.9
6-May-17,40
7-May-17,45
8-May-17,42.8
8-May-17,46
7-May-17,42
8-May-17,40
9-May-17,42.5
9-May-17,36
9-May-17,47
9-May-17,40
10-May-17,41
9-May-17,41
11-May-17,43
10-May-17,38
10-May-17,48
11-May-17,42
12-May-17,41.1
11-May-17,45
11-May-17,45
11-May-17,41
13-May-17,40.9
12-May-17,40
13-May-17,39
14-May-17,44
13-May-17,39
14-May-17,40.9
14-May-17,43
15-May-17,43
14-May-17,38
15-May-17,39.6
14-May-17,40
15-May-17,38
16-May-17,38.8
16-May-17,39
16-May-17,44
18-May-17,40
17-May-17,39
16-May-17,38
17-May-17,38.7
17-May-17,38
17-May-17,44
18-May-17,38
18-May-17,41
18-May-17,38
19-May-17,37
18-May-17,44
19-May-17,37
20-May-17,37.1
22-May-17,37
20-May-17,38
20-May-17,39
21-May-17,44
20-May-17,45
21-May-17,37.1
22-May-17,36.6
22-May-17,46
21-May-17,37
22-May-17,46
23-May-17,37
22-May-17,38
23-May-17,37.3
23-May-17,40
23-May-17,48
24-May-17,37.9
23-May-17,40
25-May-17,42
23-May-17,39
23-May-17,39
24-May-17,48
25-May-17,38.4
24-May-17,39
26-May-17,37.9
25-May-17,41
25-May-17,46
26-May-17,41
27-May-17,38.8
27-May-17,42
28-May-17,39.5
28-May-17,45
28-May-17,42
29-May-17,44
29-May-17,39.9
30-May-17,45
30-May-17,39.9
29-May-17,41
30-May-17,41
1-Jun-17,41
31-May-17,41.2
30-May-17,38
30-May-17,43
31-May-17,47
31-May-17,40
31-May-17,43
1-Jun-17,39.9
1-Jun-17,39
2-Jun-17,38.4
1-Jun-17,44
3-Jun-17,39
2-Jun-17,37
4-Jun-17,38.7
3-Jun-17,36
2-Jun-17,44
4-Jun-17,46
5-Jun-17,46
4-Jun-17,37
6-Jun-17,34
5-Jun-17,37.6
6-Jun-17,37
6-Jun-17,37.7
5-Jun-17,38
6-Jun-17,38
8-Jun-17,41
6-Jun-17,38
7-Jun-17,37.9
6-Jun-17,45
7-Jun-17,37
8-Jun-17,36.9
7-Jun-17,46
9-Jun-17,36.6
8-Jun-17,37
8-Jun-17,46
9-Jun-17,39
10-Jun-17,37.1
11-Jun-17,37.5
10-Jun-17,38
11-Jun-17,46
11-Jun-17,41
12-Jun-17,45
11-Jun-17,35
12-Jun-17,40.3
12-Jun-17,43
11-Jun-17,36
12-Jun-17,37
12-Jun-17,36
13-Jun-17,40.4
12-Jun-17,41
13-Jun-17,39
15-Jun-17,43
13-Jun-17,36
13-Jun-17,45
14-Jun-17,40.2
18-Jun-17,39
14-Jun-17,47
14-Jun-17,38
15-Jun-17,38.8
15-Jun-17,38
16-Jun-17,38.8
15-Jun-17,50
16-Jun-17,39
17-Jun-17,35.8
18-Jun-17,48
18-Jun-17,42
18-Jun-17,36.7
17-Jun-17,39
19-Jun-17,40
18-Jun-17,38
19-Jun-17,44
19-Jun-17,47
18-Jun-17,36
19-Jun-17,36.7
20-Jun-17,37.6
19-Jun-17,37
20-Jun-17,45
20-Jun-17,37
22-Jun-17,43
20-Jun-17,40
21-Jun-17,39.2
20-Jun-17,40
20-Jun-17,37
21-Jun-17,48
22-Jun-17,38.7
21-Jun-17,39
21-Jun-17,46
23-Jun-17,37
22-Jun-17,46
22-Jun-17,42
24-Jun-17,35.9
23-Jun-17,39
25-Jun-17,37
24-Jun-17,38
24-Jun-17,45
25-Jun-17,47
25-Jun-17,35.9
25-Jun-17,36
26-Jun-17,34.4
26-Jun-17,46
27-Jun-17,40
26-Jun-17,39
27-Jun-17,35.4
27-Jun-17,39
29-Jun-17,41
28-Jun-17,36.2
27-Jun-17,44
29-Jun-17,37
27-Jun-17,39
27-Jun-17,42
27-Jun-17,46
28-Jun-17,45
29-Jun-17,36.6
28-Jun-17,40
29-Jun-17,46
30-Jun-17,37.6
29-Jun-17,38
1-Jul-17,38.7
30-Jun-17,38
2-Jul-17,44
1-Jul-17,37
2-Jul-17,38.1
2-Jul-17,39
3-Jul-17,38.3
3-Jul-17,44
3-Jul-17,37
4-Jul-17,37.8
5-Jul-17,38.1
6-Jul-17,43
6-Jul-17,38
5-Jul-17,44
5-Jul-17,37
4-Jul-17,38
7-Jul-17,39.2
6-Jul-17,45
6-Jul-17,37
8-Jul-17,39.8
7-Jul-17,38
9-Jul-17,39.3
8-Jul-17,39
9-Jul-17,45
10-Jul-17,38
9-Jul-17,39
10-Jul-17,39.6
10-Jul-17,45
9-Jul-17,46
11-Jul-17,39.9
10-Jul-17,40
12-Jul-17,40
12-Jul-17,40.8
11-Jul-17,40
11-Jul-17,45
13-Jul-17,42
11-Jul-17,37
13-Jul-17,40.6
12-Jul-17,44
14-Jul-17,41.5
13-Jul-17,39
13-Jul-17,43
13-Jul-17,36
14-Jul-17,38
15-Jul-17,40.2
16-Jul-17,40.2
16-Jul-17,43
15-Jul-17,44
15-Jul-17,38
16-Jul-17,42
16-Jul-17,39
16-Jul-17,39
17-Jul-17,43
17-Jul-17,37.7
17-Jul-17,38
18-Jul-17,37.6
17-Jul-17,41
18-Jul-17,41
18-Jul-17,42
20-Jul-17,42
18-Jul-17,38
18-Jul-17,37
19-Jul-17,38.3
20-Jul-17,38.3
19-Jul-17,43
19-Jul-17,36
19-Jul-17,44
20-Jul-17,43
21-Jul-17,38
20-Jul-17,35
20-Jul-17,37
22-Jul-17,36.8
21-Jul-17,38
23-Jul-17,44
23-Jul-17,36.3
22-Jul-17,39
23-Jul-17,37
24-Jul-17,42
24-Jul-17,44
24-Jul-17,35.1
24-Jul-17,44
25-Jul-17,35.2
24-Jul-17,36
25-Jul-17,37
26-Jul-17,35.7
25-Jul-17,43
25-Jul-17,39
27-Jul-17,39
27-Jul-17,37.7
26-Jul-17,41
26-Jul-17,39
27-Jul-17,39
31-Jul-17,44
27-Jul-17,41
28-Jul-17,36.6
29-Jul-17,36.8
28-Jul-17,39
30-Jul-17,37
29-Jul-17,43
30-Jul-17,39
29-Jul-17,38
30-Jul-17,37
31-Jul-17,39
31-Jul-17,37.1
1-Aug-17,33
31-Jul-17,37
1-Aug-17,37.1
2-Aug-17,37.5
1-Aug-17,38
1-Aug-17,36
3-Aug-17,39
2-Aug-17,39
5-Aug-17,32
1-Aug-17,37
3-Aug-17,36.9
2-Aug-17,36
4-Aug-17,35.8
3-Aug-17,39
3-Aug-17,36
5-Aug-17,35
4-Aug-17,37
6-Aug-17,36
6-Aug-17,41
5-Aug-17,38
6-Aug-17,34.5
6-Aug-17,38
6-Aug-17,36
7-Aug-17,36.4
7-Aug-17,41
6-Aug-17,40
6-Aug-17,38
7-Aug-17,37
7-Aug-17,44.5
8-Aug-17,37.3
10-Aug-17,41
9-Aug-17,36.3
8-Aug-17,36
9-Aug-17,40
8-Aug-17,37
8-Aug-17,42
9-Aug-17,36
10-Aug-17,37.9
9-Aug-17,44
10-Aug-17,45
11-Aug-17,38.9
10-Aug-17,37
12-Aug-17,35
12-Aug-17,37.3
11-Aug-17,37
10-Aug-17,40
12-Aug-17,36
13-Aug-17,43
13-Aug-17,36.3
14-Aug-17,36
13-Aug-17,34
14-Aug-17,44
14-Aug-17,42
14-Aug-17,41
15-Aug-17,39
15-Aug-17,35.5
14-Aug-17,36
15-Aug-17,36
16-Aug-17,33.8
17-Aug-17,40
15-Aug-17,39
15-Aug-17,40
16-Aug-17,37
17-Aug-17,34.6
16-Aug-17,40
21-Aug-17,36
17-Aug-17,42
15-Aug-17,35
15-Aug-17,34
17-Aug-17,42
17-Aug-17,38
18-Aug-17,34.9
18-Aug-17,37
17-Aug-17,43
19-Aug-17,35.9
19-Aug-17,36
20-Aug-17,37
20-Aug-17,35.7
19-Aug-17,39
20-Aug-17,42
21-Aug-17,35.9
19-Aug-17,34
21-Aug-17,43
20-Aug-17,33
20-Aug-17,35
22-Aug-17,35.8
22-Aug-17,35
21-Aug-17,35
22-Aug-17,43
21-Aug-17,40
22-Aug-17,41
22-Aug-17,35
22-Aug-17,39
24-Aug-17,39
23-Aug-17,35.9
23-Aug-17,42
24-Aug-17,35.5
23-Aug-17,34
24-Aug-17,42
24-Aug-17,34
25-Aug-17,35.4
25-Aug-17,35
26-Aug-17,36.1
27-Aug-17,36
27-Aug-17,42
26-Aug-17,35
28-Aug-17,41
28-Aug-17,48
28-Aug-17,40
27-Aug-17,35
28-Aug-17,36.6
29-Aug-17,39
31-Aug-17,38
29-Aug-17,36.7
28-Aug-17,35
29-Aug-17,41
29-Aug-17,35
29-Aug-17,38
29-Aug-17,41
31-Aug-17,40
30-Aug-17,37.6
30-Aug-17,41
31-Aug-17,38.1
30-Aug-17,34
1-Sep-17,37.9
31-Aug-17,42
31-Aug-17,34
1-Sep-17,34
2-Sep-17,37.6
2-Sep-17,36
3-Sep-17,43
3-Sep-17,38.2
3-Sep-17,38
4-Sep-17,39.1
3-Sep-17,43
4-Sep-17,44
5-Sep-17,39.7
4-Sep-17,37
5-Sep-17,37
7-Sep-17,40
5-Sep-17,45
5-Sep-17,41
6-Sep-17,41
7-Sep-17,40.9
6-Sep-17,45
6-Sep-17,36
7-Sep-17,36
8-Sep-17,39.6
7-Sep-17,46
8-Sep-17,38
9-Sep-17,38.7
10-Sep-17,44
9-Sep-17,38
10-Sep-17,36.7
9-Sep-17,43
10-Sep-17,38
11-Sep-17,44
11-Sep-17,35.3
11-Sep-17,42
12-Sep-17,34.7
11-Sep-17,37
13-Sep-17,35.3
12-Sep-17,37
12-Sep-17,42
14-Sep-17,43
12-Sep-17,39
13-Sep-17,37
13-Sep-17,39
13-Sep-17,44
12-Sep-17,34.5
14-Sep-17,36.8
14-Sep-17,43
15-Sep-17,38.4
14-Sep-17,37
14-Sep-17,41
14-Sep-17,40
16-Sep-17,42.8
15-Sep-17,36
16-Sep-17,39.5
16-Sep-17,38
17-Sep-17,39.4
17-Sep-17,44
18-Sep-17,38
17-Sep-17,38
17-Sep-17,43
18-Sep-17,37.5
18-Sep-17,43
18-Sep-17,43
19-Sep-17,40
18-Sep-17,38
19-Sep-17,39
19-Sep-17,42
21-Sep-17,45
19-Sep-17,39
20-Sep-17,38.2
19-Sep-17,39
20-Sep-17,43
20-Sep-17,35
20-Sep-17,37
21-Sep-17,38.3
20-Sep-17,40
20-Sep-17,45
22-Sep-17,38.3
21-Sep-17,38
20-Sep-17,38.21
21-Sep-17,39
21-Sep-17,43
21-Sep-17,42
23-Sep-17,38.6
22-Sep-17,37
24-Sep-17,44
24-Sep-17,37.8
23-Sep-17,40
30-Sep-17,36
24-Sep-17,35
24-Sep-17,43
25-Sep-17,38.4
25-Sep-17,42
24-Sep-17,39
26-Sep-17,37.7
25-Sep-17,39
25-Sep-17,42
26-Sep-17,36
26-Sep-17,37
27-Sep-17,37.5
28-Sep-17,40
26-Sep-17,42
26-Sep-17,37
26-Sep-17,43
27-Sep-17,36
28-Sep-17,38.1
27-Sep-17,43
27-Sep-17,37
28-Sep-17,45
28-Sep-17,37
27-Sep-17,34.57
29-Sep-17,38.3
28-Sep-17,37
30-Sep-17,37.9
29-Sep-17,37
1-Oct-17,37.7
1-Oct-17,38.6
1-Oct-17,42
30-Sep-17,38
2-Oct-17,39
2-Oct-17,32
1-Oct-17,37
2-Oct-17,42
1-Oct-17,45
2-Oct-17,38
3-Oct-17,37.3
3-Oct-17,39
3-Oct-17,44
3-Oct-17,39
4-Oct-17,36.4
4-Oct-17,41
5-Oct-17,35.6
4-Oct-17,39
4-Oct-17,45
5-Oct-17,39
4-Oct-17,36.2
8-Oct-17,33
5-Oct-17,46
6-Oct-17,36
6-Oct-17,39
7-Oct-17,35.2
7-Oct-17,38
8-Oct-17,44
8-Oct-17,35.4
9-Oct-17,36
9-Oct-17,42
8-Oct-17,37
9-Oct-17,43
10-Oct-17,38
15-Oct-17,36
10-Oct-17,38
10-Oct-17,36.9
9-Oct-17,36
11-Oct-17,41
10-Oct-17,37
10-Oct-17,36
11-Oct-17,36.2
10-Oct-17,43
12-Oct-17,35.9
11-Oct-17,44
11-Oct-17,37
12-Oct-17,43
11-Oct-17,33.53
13-Oct-17,36.7
12-Oct-17,39
13-Oct-17,38
14-Oct-17,37.5
14-Oct-17,47
15-Oct-17,37.4
14-Oct-17,38
15-Oct-17,43
16-Oct-17,44
16-Oct-17,37.2
15-Oct-17,37
15-Oct-17,36
16-Oct-17,41
15-Oct-17,44.1
18-Oct-17,39
17-Oct-17,37.8
16-Oct-17,37
17-Oct-17,36
17-Oct-17,37
16-Oct-17,37
17-Oct-17,43
18-Oct-17,37.5
18-Oct-17,42
19-Oct-17,36.7
18-Oct-17,36
18-Oct-17,41
19-Oct-17,35
19-Oct-17,43
20-Oct-17,36.7
18-Oct-17,33.74
20-Oct-17,36
21-Oct-17,36.1
20-Oct-17,34
22-Oct-17,35.5
22-Oct-17,41
21-Oct-17,36
23-Oct-17,42
